id,created_at,text
698640215779377152,2016-02-13 22:49:42,"@tboyddmd if his supporters get to use this time to try to define who he is, I do as well"
698640145516367872,2016-02-13 22:49:25,"Constitutional ""plain text"" types on the right apparently think the second term of a President only lasts 3 years. Weird."
698639718808817664,2016-02-13 22:47:43,@moderncomments That matters to his family. To me he was a public figure who did immeasurable harm to this country. I don't owe him shit.
698639431478030336,2016-02-13 22:46:35,RT @ggreenwald: I personally recall with great fondness when Antonin Scalia twice vehemently argued for the right of states to imprison hom…
698639403619516417,2016-02-13 22:46:28,@tboyddmd @moderncomments @ME5702 I'm treating Scalia far better than he ever treated the American people
698639274724306945,2016-02-13 22:45:57,@Me_In_Jersey I generally don't follow commands from people who I don't know/suspect are morons.
698638981915774976,2016-02-13 22:44:48,RT @mehdirhasan: Antonin Scalia's spirited defense of torture | MSNBC https://t.co/GYdBLqsAkr
698638822414819329,2016-02-13 22:44:10,"Yeah if a Justice had died in the last year of the Bush administration the GOP would be all ""Let's defer to the judgment of the next POTUS."""
698638473134108672,2016-02-13 22:42:46,"@whatzzhername You realize that when you tweet, people think you're insane, right?"
698638268288491521,2016-02-13 22:41:57,Every part of that sentence is sheer madness. https://t.co/ECZlStPN8W
698631780077666305,2016-02-13 22:16:10,@slk2286 please Google pollution and begin reading
698631317177520128,2016-02-13 22:14:20,"Republicans will demand no nominee till after the election. When Bernie or Hillary wins that election, then they'll truly lose their minds."
698631017897156608,2016-02-13 22:13:09,"If Scalia's death is sad, the thousands who will die as a result of his suspending Obama's greenhouse gas emissions rule is far, far sadder."
698630767828570112,2016-02-13 22:12:09,One of Scalia's last acts on this earth was to fight for the right of corporations to destroy our atmosphere.
698629771081584640,2016-02-13 22:08:11,RT @ggreenwald: It's a fine rule of etiquette for when private individuals die: it does not apply to powerful. influential officials https:…
698625813814480896,2016-02-13 21:52:28,"It's 2pm, a beautiful day in Los Angeles, and I just saw a woman peeing in the parking lot of a Dollar Store."
698597864126087169,2016-02-13 20:01:24,"@AlliYaffTaff so you're saying if you can find a story we haven't covered, we're biased? enjoy never being satisfied then"
698597461711933440,2016-02-13 19:59:48,@AlliYaffTaff and just yesterday we reported on ted cruz accepting the endorsement of an anti-semitic preacher.
698597270686552064,2016-02-13 19:59:03,@AlliYaffTaff We just did a video about ted nugent's anti semitic facebook posts. Do you even care about whether your posts are accurate?
698587098358484992,2016-02-13 19:18:38,"@Nomaken1 we're doing the debate, yeah. and... maybe :)"
698577958080909312,2016-02-13 18:42:18,"@4everliampayne_ I believe he didn't qualify even if he wanted to be in it, and supposedly he's suspended his campaign"
698563569051250689,2016-02-13 17:45:08,"I'm not sure we've ever seen such an artifical, tightly scripted, packaged campaign talking point than this ""single issue"" BS."
698561275991687168,2016-02-13 17:36:01,"@ajemma78 I actually own probably half the sets. I like it, but I rarely get a chance to play"
698560248831868928,2016-02-13 17:31:56,"If you don't think the economy/government being rigged by the rich doesn't deserve to be issue #1, you don't deserve to be our candidate."
698559418149961728,2016-02-13 17:28:38,"@J_Langschwert I'm not sure if they checked the package box, but I'll ask today. thanks! :)"
698559254936989696,2016-02-13 17:27:59,@miguelnino thanks!
698559089933070336,2016-02-13 17:27:20,"RT @ggreenwald: Exactly: ""our whole political process is broken, corrupted &amp; been commandeered by the rich"" is hardly ""single-issue"" https:…"
698558510578053120,2016-02-13 17:25:02,@_hiro______ @thinktankfeed @HannahCranston_ pancakes!
698556344610250753,2016-02-13 17:16:25,Made a foamcore organizer for Cash N Guns. https://t.co/uzOPUNGm2X
698424338781896704,2016-02-13 08:31:53,RT @stevenoh88: Nice work by @jiadarola on #HenryKissinger. I cannot believe Hillary is proud of her association with Kissinger! https://t.…
698370975147012096,2016-02-13 04:59:50,@MissBee_CB Bee Real
698367139099467776,2016-02-13 04:44:35,@EJohns_1004 thanks!
698366299831824384,2016-02-13 04:41:15,@Charv249 haha BR?
698366239748435968,2016-02-13 04:41:01,@brand4041 I understand the creator said it should be pronounced that way. I just disagree.
698302007694635009,2016-02-13 00:25:47,@zinseng thanks zin! :)
698301960923926528,2016-02-13 00:25:35,"@slayermode83 yup, great ad"
698268127432290304,2016-02-12 22:11:09,"@EricWallace117 spoke about him from decades ago, I mean"
698268069718728704,2016-02-12 22:10:55,"@EricWallace117 yes, in various interviews prior to this campaign he spoke about sanders"
698265772397756417,2016-02-12 22:01:47,@prettiestthings oh yeah I'm not taking that or the national one as gospel till more come out
698264641084862464,2016-02-12 21:57:18,"Congressman John Lewis ""never saw"" Bernie Sanders and ""never met"" him. Except for those times when he saw and met him."
698256335779966976,2016-02-12 21:24:18,"RT @vonfogel: A few months ago we passed 100,000 subscribers on Nerd Alert (the show I produce/edit at @… https://t.co/oBn2Aujuvs https://t…"
698255873945133057,2016-02-12 21:22:27,The only thing more expensive than buying a 3d printer is getting things 3d printed by someone else.
698255670118731776,2016-02-12 21:21:39,"@zinseng made me happy too, thanks ;)"
698242515938316288,2016-02-12 20:29:23,@hearteyeslest thats funny :)
698240684570992640,2016-02-12 20:22:06,@hearteyeslest no way!
698237680199540736,2016-02-12 20:10:10,"@timpalman not quite, but still funny"
698201095818969090,2016-02-12 17:44:47,@MissBee_CB you and me both Bee
698201028525576192,2016-02-12 17:44:31,@quackzaahr hahahaha
698200983583612928,2016-02-12 17:44:21,@DrGupto a nevada poll came out today with them tied at 45. but its not a pollster i'm very familiar with
698200080373796864,2016-02-12 17:40:45,@Mummu_Tiamat I will! Thank you
698196209379385345,2016-02-12 17:25:22,Watched The Martian for the second time last night. Such a great movie.
698195245574414336,2016-02-12 17:21:33,"@Kyle_Prince0 @Mariposaland Keeping it real, probably something nerdy. Either game related or maybe arts/crafts"
698194747043614723,2016-02-12 17:19:34,I want to create something this weekend.
698194674620592129,2016-02-12 17:19:16,@zinseng squeee
698193460004675585,2016-02-12 17:14:27,@NykkoNykko thanks!
698017488437575680,2016-02-12 05:35:12,@hearteyeslest hey don't get me in trouble! i don't have time to go to detention
698016237318615044,2016-02-12 05:30:14,@hearteyeslest tomorrow at 10am pacific :)
698013704667791360,2016-02-12 05:20:10,@EricWallace117 normally I would but I have a friend staying with me tonight. Will try to after Saturdays though
698012909754953728,2016-02-12 05:17:00,God damn I love debate nights. #DemDebate
698011585852284929,2016-02-12 05:11:45,"RT @Parker9_: Notice anything similar about these two moments?

#FeelTheBern #NotMeUs #DemDebate https://t.co/QJnN5I1ZV7"
698010627755757569,2016-02-12 05:07:56,@seankent he might. On the other hand he's a war criminal who's policies led to the deaths of millions.
698006509163122688,2016-02-12 04:51:34,RT @HannahCranston_: uncanny. @BernieSanders @HillaryClinton #demdebate https://t.co/KIfl5Gbc3F
698003272515235840,2016-02-12 04:38:43,My hand doodle was for a ThinkTank video. You'll have to watch those to find out. ;)
697998299605835776,2016-02-12 04:18:57,@ColtonDalmau Trump finally kinda has a point
697998076187783168,2016-02-12 04:18:04,If Bernie Sanders is lucky and works extremely hard he can win the vote in Nevada and still get fewer delegates. #DemDebate
