id,created_at,text
697457164550565888,2016-02-10 16:28:40,"RT @TODAYshow: ""I always thought light could overcome the darkness,"" -@JohnKasich to @MLauer &amp; @SavannahGuthrie"
697456451099484160,2016-02-10 16:25:50,"Catch up on @JohnKasich's morning appearances on @GMA &amp; @CBSThisMorning:
https://t.co/T4UySTWL1Q"
697445026029297664,2016-02-10 15:40:26,Get our latest news &amp; updates by downloading the #TeamKasich mobile app: https://t.co/PVYD2LGO5M https://t.co/LOwcDYhVfk
697444637687074816,2016-02-10 15:38:54,Thank you @robportman for your friendship and support. -John https://t.co/w7FcpGfdRM
697431470886023168,2016-02-10 14:46:34,"Thank you for your hard work &amp; support, Senator! https://t.co/MVpVYasXxD"
697429381304754176,2016-02-10 14:38:16,"Join us on the campaign trail via @Snapchat by searching ""John Kasich.""  #Kasich4Us https://t.co/qGNhzBcYCi"
697411350578991104,2016-02-10 13:26:37,"Good morning, South Carolina!  https://t.co/S1dsgYtOBu"
697293283987496960,2016-02-10 05:37:28,"RT @bgittleson: Off to South Carolina! @JohnKasich's in a laughing, joking mood. https://t.co/OKX3fYPEGY"
697288827380097024,2016-02-10 05:19:46,"South Carolina, we'll see you in Mt. Pleasant in the morning! RSVP now: https://t.co/tZmAPwXOo6 #Kasich4Us"
697280106734206979,2016-02-10 04:45:06,"RT @washingtonpost: Three months ago Donald Trump said John Kasich was “irrelevant.” After Tuesday, Kasich has a rejoinder: Not anymore. ht…"
697276698010718209,2016-02-10 04:31:34,.@JohnKasich is the only candidate with a plan to balance the federal budget: https://t.co/rvquDJzq9w https://t.co/KuZV9MtDwm
697273580355198976,2016-02-10 04:19:10,".@JohnKasich lifted the tax burden on Ohioans by $5,000,000,000. Let that sink in. https://t.co/JCvfeMUNtq"
697273372728815617,2016-02-10 04:18:21,Thank you for your support! Please chip in to help keep up our momentum! https://t.co/jNQkUUdwWs
697272556026359808,2016-02-10 04:15:06,"Let the record show: @JohnKasich doesn't just talk about conservative principles. He lives them. #Kasich4Us #fitn
https://t.co/4Zna16fqSc"
697271066767577088,2016-02-10 04:09:11,"Thank you for your support, Governor!  https://t.co/apSYPXzXtC"
697269856643710976,2016-02-10 04:04:23,"When people's hearts are changed, everything changes. https://t.co/JWwylNM4rk"
697269304476221442,2016-02-10 04:02:11,A spot-on defense of conservative credentials coming from someone who would know.  https://t.co/SV18rwpzkC
697266475413991424,2016-02-10 03:50:56,"What a incredible ride it's been, New Hampshire. We're humbled and thrilled by your support. #Kasich4Us https://t.co/j7GXTrTZP9"
697262064558084096,2016-02-10 03:33:25,RT @MichaelSteele: @JohnKasich speech and performance in #NHPrimary showing why he may well be a contender for the nomination.
697259765026701313,2016-02-10 03:24:17,"Thank you New Hampshire! On to South Carolina! #Kasich4Us

Join the team today! --&gt; https://t.co/dy8KnZ122T"
697259632616726528,2016-02-10 03:23:45,"""If you don't have a seat belt, go get one!"" #Kasich4Us #fitn https://t.co/Z8GJdcBBQq"
697258721353850880,2016-02-10 03:20:08,"RT @CBSNLive: ""Tonight, the light overcame the darkness of negative campaigning,"" @JohnKasich says: https://t.co/zM8iWWquLY https://t.co/su…"
697258668459474944,2016-02-10 03:19:55,RT @WHIORadio: Watch @JohnKasich live now at https://t.co/OzKEEuNfIg https://t.co/Qe5Bc8AvXO
697258494966235138,2016-02-10 03:19:14,"RT @MSNBC: .@JohnKasich: ""And you made it happen, you made it happen, you made it happen!"" #NHPrimary https://t.co/Ubhd69rAsi"
697258445955842048,2016-02-10 03:19:02,"RT @DimiSevastopulo: . @johnkasich touts his ""positive"" campaign https://t.co/LGXxBDKpxG"
697256238514638848,2016-02-10 03:10:16,Tonight @JohnKasich is the story coming out of New Hampshire. https://t.co/KVF9TYqisw
697255779527688192,2016-02-10 03:08:26,And the crowd erupts! https://t.co/mPERHQGvYf
697254282870059008,2016-02-10 03:02:30,Thank you Speaker! https://t.co/JZEp28wGQl
697254099201474561,2016-02-10 03:01:46,The momentum starts tonight in New Hampshire! https://t.co/iZqovHrdYs
697253743667105792,2016-02-10 03:00:21,"Facts are facts. Thank you, Mr. Speaker! https://t.co/SV18rwpzkC"
697252291691339776,2016-02-10 02:54:35,"RT @CBSPolitics: After his #NHprimary win, @RealDonaldTrump picks up 10 delegates so far; @JohnKasich takes 2 https://t.co/zf1WBoike9 https…"
697248992871239680,2016-02-10 02:41:28,RT @craasch: It should not go without notice that the candidate who has been most steadfastly positive - @johnkasich - is a big story at #N…
697247281553211393,2016-02-10 02:34:40,The crowd's buzzing in anticipation of @JohnKasich! #Kasich4Us #fitn https://t.co/T7uBq3WSqH
697243059231330304,2016-02-10 02:17:54,Watch @JohnKasich speak live in Concord momentarily! https://t.co/yMJK50aoIq
697242793547272192,2016-02-10 02:16:50,RT @FoxNews: BREAKING NEWS: Fox News projects @JohnKasich will finish second in the Republican New Hampshire primary. #NHPrimary https://t.…
697242238104006656,2016-02-10 02:14:38,Can't beat the energy at this election night party! https://t.co/dA1l07WghF
697240970631495680,2016-02-10 02:09:36,"What a night! Thx to our incredible NH supporters! Time to trade our snow boots for flip flops. See you tmrw SC!   

https://t.co/dy8KnZ122T"
697234363491164160,2016-02-10 01:43:20,RT @LeslieSanchez: .Big news is @JohnKasich's strong appeal -- good campaign team that knows how to win (John Weaver) and strongest favorab…
697229287938777090,2016-02-10 01:23:10,RT @kailanikm: Big cheers here at @JohnKasich election night HQ when returns come on TV showing him in second. #nhpolitics #FITN https://t.…
697225656371978241,2016-02-10 01:08:44,Former Sen. Gordon Humphrey kicks off our election night in Concord. #Kasich4Us #fitn https://t.co/pHyH7cV9Uc
697221758353428480,2016-02-10 00:53:15,"It's time to elect a leader who has what it takes to win the White House &amp; unite the country. #Kasich4Us #fitn
https://t.co/Lp245hGFxX"
697218523836346368,2016-02-10 00:40:24,RT @hardball_chris: Republican battle looks very unpredictable. @JohnKasich may be the big noise tonight. I say that based on my visit to L…
