id,created_at,text
628250229024821248,2015-08-03 17:05:01,Tune in at 2:15 p.m. ET to watch President Obama discuss the importance of the Clean Power Plan: http://t.co/7Oc50aI2Hh #ActOnClimate
628234076214800384,2015-08-03 16:00:50,Celebrate President Obama's birthday by wishing him a happy 54th: http://t.co/pHqzMNujF7 #44Turns54 http://t.co/IqnRnAraM8
627930546233081856,2015-08-02 19:54:43,"RT @WhiteHouse: BREAKING: On Monday, @POTUS will release his #CleanPowerPlan—the biggest step we've ever taken to #ActOnClimate.
https://t.…"
627914442227888128,2015-08-02 18:50:43,Guess who has a birthday coming up? (Hint: It's #44.) http://t.co/3YdVzP2R5M http://t.co/GKsWzH4T0T
627614942208770048,2015-08-01 23:00:37,"""This week ... Medicare and Medicaid turned 50 years old. And that’s something worth celebrating."" —President Obama http://t.co/SZ9Yn5PxjP"
627538148575219712,2015-08-01 17:55:28,"In the weekly address, President Obama discusses the impact of Medicare and Medicaid on the 50th anniversary: http://t.co/SZ9Yn5PxjP"
627513948900737024,2015-08-01 16:19:18,"To: President Obama
Happy 54th!
From: You

Wish the Commander-in-Chief a happy birthday: http://t.co/uwpjBtuiQx http://t.co/WTs36BCjkE"
627202902201753600,2015-07-31 19:43:19,Tell the Organizer-in-Chief happy birthday—sign @OFA's card: http://t.co/ZdPdn9EEnG #44Turns54
627168662546350080,2015-07-31 17:27:16,"Across the country, @OFA volunteers are making a difference in the fight to #RaiseTheWage: http://t.co/ENbPyryj60"
627143258154471424,2015-07-31 15:46:19,Sign @OFA's birthday card for President Obama: http://t.co/ZdPdn9EEnG #44Turns54 http://t.co/58CrYK8VU5
626881552555741184,2015-07-30 22:26:23,RT @MedicareGov: For 50 years #Medicare #Medicaid have been changing American lives. Happy Birthday #Medicare! #KeepingUSHealthy http://t.c…
626864183045419009,2015-07-30 21:17:22,Help President Obama cap off a great year. Wish him a happy birthday: http://t.co/IgiBLr6ZzI #44Turns54 http://t.co/fCnSmJTUw1
626840924782358528,2015-07-30 19:44:57,"RT @BarbraStreisand: 97% of scientists agree, climate change is real and humans are a significant contributor. It’s time to #ActOnClimate"
626807776707112960,2015-07-30 17:33:14,Solar energy is booming. #ActOnClimate http://t.co/sQ8YnZhOT0
626787634279387137,2015-07-30 16:13:11,"RT @WhiteHouse: Climate change threatens every country on the planet.
No nation is immune.
RT if you agree we need to #ActOnClimate. http:/…"
626432123340128256,2015-07-29 16:40:31,You don't have to be a policy expert to make a difference on issues like climate change: http://t.co/sFa47ryB64
626143999196180480,2015-07-28 21:35:37,ICYMI: Some of America's largest businesses are investing in clean energy to cut carbon pollution. http://t.co/RjulSvDQ2S #ActOnClimate
626118081249611777,2015-07-28 19:52:37,"Study shows #Obamacare leads to fewer uninsured Americans, better health, and improved access to care: http://t.co/BHHop7ZRU6"
626063294223093760,2015-07-28 16:14:55,Read how @OFA is training the next generation of digital organizers: http://t.co/ztqzw1tVjg #OFAFellows http://t.co/BBKr9KzZnK
625781121276481536,2015-07-27 21:33:40,Join the team that's spreading the truth on the most important issues: http://t.co/DA41tujpkV
625732508504621057,2015-07-27 18:20:30,It's the final week of #NationalIceCreamMonth—better take advantage. http://t.co/WQk1T37XhU
625697620904644608,2015-07-27 16:01:52,American businesses are pledging $140 billion to reduce carbon pollution and #ActOnClimate: http://t.co/f81RNHZVRq
625047942320271365,2015-07-25 21:00:16,"""We should reward drive, innovation, and fair play. That’s what Wall Street reform does."" —President Obama http://t.co/rGB5qX5ebE"
625034015016357888,2015-07-25 20:04:56,"In the weekly address, President Obama discusses the progress we've made because of Wall Street reform: http://t.co/rGB5qX5ebE"
624688849873145856,2015-07-24 21:13:22,See what your state's minimum wage is with this state-by-state tracker: http://t.co/uXqZr47QeI #RaiseTheWage
624656867583750144,2015-07-24 19:06:17,Some states are making real progress to #RaiseTheWage. Read more: http://t.co/6wtxa7AY8m
624630982667276289,2015-07-24 17:23:26,Have questions about the historic #IranDeal? Follow @TheIranDeal for information and updates. #FF
624335950894768128,2015-07-23 21:51:04,Investing in energy efficiency and renewable energy will help cut consumer electricity bills. Read more: http://t.co/tmFMYxCR7B
624306211026944000,2015-07-23 19:52:54,States across the country are taking action to #RaiseTheWage for hard-working residents: http://t.co/NAcMibPomz
624274620691140610,2015-07-23 17:47:22,Great news: Jobless claims just fell to the lowest level in four decades. http://t.co/sBG4AoHEvf
624252081906450432,2015-07-23 16:17:49,"Carbon pollution from power plants is being reduced, even as the economy grows. Read more: http://t.co/djv2Wdqa9i #ActOnClimate"
623959974775906304,2015-07-22 20:57:05,The President's #ImmigrationAction will be good for the economy—but opponents are standing in the way: http://t.co/jpWzOdt71b
623896219249676288,2015-07-22 16:43:44,"Check out the President's final appearance on @TheDailyShow—and his newest ""executive order"": http://t.co/E9BGlTyEaS http://t.co/ku6QZx2nE1"
623574456129191937,2015-07-21 19:25:10,"RT @WhiteHouse: The blue marble.
It's our home.
And soon, @NASA's #DSCOVR will be able to take full snapshots of it every few hours. http:/…"
623546144728068096,2015-07-21 17:32:40,"Nearly 10,000 Americans turn 65 every day. Stand up for a society that's ready for a changing America: http://t.co/X64z08SrrV"
623512117220524032,2015-07-21 15:17:27,Opponents of common-sense immigration reform are standing in the way of progress: http://t.co/3Iw3AapS44
623251360167825408,2015-07-20 22:01:18,"""We still have more to do to make sure that people with disabilities are paid fairly for their labor."" —President Obama #ADA25"
623247868057378816,2015-07-20 21:47:25,"""This is not just about American rights. It's about human rights."" —President Obama #ADA25"
623247329420652546,2015-07-20 21:45:17,"""A few years ago I issued an executive order requiring the federal government to hire more Americans with disabilities."" —President Obama"
623246637788323841,2015-07-20 21:42:32,"""Days like today are a celebration of our history. But they're also a chance to rededicate ourselves to the future."" —President Obama #ADA25"
623244578720649216,2015-07-20 21:34:21,LIVE: The President is speaking about the 25th anniversary of the Americans with Disabilities Act. http://t.co/oVV8xbRY1B
623225410168336385,2015-07-20 20:18:11,Tune in at 5:00 p.m. ET to watch the President speak on the 25th anniversary of the Americans with Disabilities Act: http://t.co/Sqldv81SWc
623208003437592576,2015-07-20 19:09:01,"""We are not just Americans, but citizens of Earth."" —@StationCDRKelly http://t.co/eOShEche3z http://t.co/nGPsTVC4Hh"
623164927889403904,2015-07-20 16:17:51,Stand with the President's plan to make sure more people have access to a secure and dignified retirement: http://t.co/WtNBWEuylf
622421695236804608,2015-07-18 15:04:30,"""This deal will make America and the world safer and more secure."" —President Obama on the #IranDeal http://t.co/khCtEXhIhA"
622400332082114560,2015-07-18 13:39:37,"In the weekly address, President Obama explains the comprehensive #IranDeal: http://t.co/khCtEXhIhA"
622144603840487425,2015-07-17 20:43:27,Read how @OFA volunteers are pushing to #RaiseTheWage in their communities: http://t.co/poKSUQWdqF http://t.co/l3sk0J6875
622122929178849280,2015-07-17 19:17:19,"Yesterday, President Obama became the first sitting president to visit a federal prison. Read some of the highlights: http://t.co/iFbW3JbVTn"
622099457044144129,2015-07-17 17:44:03,"""From my family to yours, Eid Mubarak!"" —President Obama"
622062978796367872,2015-07-17 15:19:06,Read why these three congressmen believe #Obamacare is working: http://t.co/DnLecRlOkg
621737911231213568,2015-07-16 17:47:24,Read how President Obama is laying the groundwork for criminal justice reform: http://t.co/6kkFqjgec0
621456045441855488,2015-07-15 23:07:21,LIVE: The President is speaking about expanding high-speed broadband to low-income households. http://t.co/3h1KoOsz6I
621443879892557824,2015-07-15 22:19:01,Tune in at 6:45 p.m. ET to watch President Obama speak about ensuring internet access for all Americans: http://t.co/05jdLoUYOP
621410137853464576,2015-07-15 20:04:56,Taking #ImmigrationAction is the right thing to do. http://t.co/Qmkkv3dqfr
621370367328673792,2015-07-15 17:26:54,LIVE: President Obama is speaking about the #IranDeal. http://t.co/joV3LKXZZ9
621344926962335744,2015-07-15 15:45:49,Read the emotional exchange between the President and a former addict: http://t.co/csvvHUJ7cE
621078447293628416,2015-07-14 22:06:55,"""If we keep taking steps toward a more perfect union ... America will move forward. There's nothing we can't do."" —President Obama"
621078057705549824,2015-07-14 22:05:22,"""We cannot ignore the problems that we have, but we can't stop running the race."" —President Obama"
621077765018619904,2015-07-14 22:04:12,"""We are not perfect, but we have the capacity to be more perfect—mile after mile, step after step."" —President Obama"
621077540937990144,2015-07-14 22:03:19,"""Justice and redemption go hand in hand."" —President Obama"
621077311509532673,2015-07-14 22:02:24,"""Justice is living up to the common creed that I am my brother's keeper and I am my sister's keeper."" —President Obama"
621077025827090434,2015-07-14 22:01:16,"""Justice is making sure that every young person knows that they are special and their lives matter."" —President Obama"
621076671349702656,2015-07-14 21:59:52,"""Justice is not only the absence of oppression—it is the presence of opportunity."" —President Obama"
621076066937901056,2015-07-14 21:57:28,"""Let's reward prisoners with reduced sentences if they complete programs that make them less likely to repeat an offense."" —President Obama"
621075828391088128,2015-07-14 21:56:31,"""I've asked my Attorney General to start a review of the overuse of solitary confinement in our federal prisons."" —President Obama"
621075529370710016,2015-07-14 21:55:19,"""We should not tolerate conditions in prison that have no place in any civilized country."" —President Obama"
621075206434484224,2015-07-14 21:54:02,"""On Thursday, I will be the first sitting president to visit a federal prison."" —President Obama"
621074854884737024,2015-07-14 21:52:39,"""We should pass a sentencing reform bill through congress this year."" —President Obama"
621074570049536000,2015-07-14 21:51:31,"""For nonviolent drug crimes, we need to lower long mandatory minimum sentences—or get rid of them entirely."" —President Obama"
621073695751041024,2015-07-14 21:48:02,"""Don't just tag them as future criminals. Reach out to them as future citizens."" —President Obama"
621073361636978688,2015-07-14 21:46:43,"""We have to restore trust between our police and some of the communities where they serve."" —President Obama"
621073128194637824,2015-07-14 21:45:47,"""We gotta make sure boys and girls in those communities are loved and cherished and nurtured and invested in."" —President Obama"
621072852284870656,2015-07-14 21:44:41,"""What doesn't make sense is treating entire neighborhoods as danger zones."" —President Obama"
621072623741460485,2015-07-14 21:43:47,"""We recognize that every child deserves opportunity. Not just some. Not just our own."" —President Obama"
621072387061067777,2015-07-14 21:42:50,"""One study found that for every dollar we invest in Pre-K, we save at least twice that in reduced crime."" —President Obama"
621072112178999296,2015-07-14 21:41:45,"""If we make investments early in our children, we will reduce the need to incarcerate those kids."" —President Obama"
621071772880760832,2015-07-14 21:40:24,"""I believe crime is like any other epidemic—we need to stop it before it starts."" —President Obama"
621071460916817920,2015-07-14 21:39:09,"""For the first time in 40 years, America's crime rate and incarceration rate went down at the same time."" —President Obama"
621071166862594048,2015-07-14 21:37:59,"""This is a cause that is bringing people in both houses of Congress together."" —President Obama"
621070910590615552,2015-07-14 21:36:58,"""Mass incarceration makes our country worse off—and we need to do something about it."" —President Obama"
621070637927301121,2015-07-14 21:35:53,"""Our criminal justice system isn't as smart as it should be."" —President Obama"
621070369047187457,2015-07-14 21:34:49,"""Our nation is being robbed of men and women who could be workers and taxpayers."" —President Obama"
621069908227416064,2015-07-14 21:32:59,"""Around one million fathers are behind bars. Around one in nine African-American kids has a parent in prison."" —President Obama"
621069124043550720,2015-07-14 21:29:52,"""African Americans are more likely to be arrested. They are more likely to be sentenced to more time for the same crime."" —President Obama"
621068780286836741,2015-07-14 21:28:30,"""A growing body of research shows that people of color are more likely to be frisked, stopped, questioned, detained."" —President Obama"
621068484512870400,2015-07-14 21:27:20,"""African Americans and Latinos make up 30 percent of our population. They make up 60 percent of our inmates."" —President Obama"
621068243990503424,2015-07-14 21:26:22,"""Roughly one-third of the Justice Department's budget now goes toward incarceration."" —President Obama"
621067861897777152,2015-07-14 21:24:51,"""For $80 billion we could double the salary of every high school teacher in America."" —President Obama"
621067727067676672,2015-07-14 21:24:19,"""Every year, we spend $80 billion to keep those folks incarcerated."" —President Obama"
621067509328801792,2015-07-14 21:23:27,"""In far too many cases the punishment does not fit the crime."" —President Obama"
621067316889960448,2015-07-14 21:22:41,"""Over the last few decades, we've locked up more and more nonviolent drug offenders for longer than ever before."" —President Obama"
621066895328841728,2015-07-14 21:21:01,"""If we're going to deal with this problem, and the inequities involved, we're going to have to speak honestly."" —President Obama"
621066657000067072,2015-07-14 21:20:04,"""Our prison population has doubled in the last two decades alone."" —President Obama"
621066381266542592,2015-07-14 21:18:58,"""In 1980, there were 500,000 people behind bars in America ... Today, there are 2.2 million."" —President Obama"
621066084616028160,2015-07-14 21:17:48,"""The United States is home to 5 percent of the world's population, but 25 percent of the world's prisoners."" —President Obama"
621065004716941313,2015-07-14 21:13:30,"""In too many cases our criminal justice system becomes a pipeline from underfunded schools to overcrowded jails."" —President Obama"
621064684246970368,2015-07-14 21:12:14,"""There is a long history of inequity in the criminal justice system in America."" —President Obama"
621064425462575104,2015-07-14 21:11:12,"""We can't be satisfied—are not satisfied—until the opportunity gap is closed for everybody in America."" —President Obama #NAACP106"
621062874534797312,2015-07-14 21:05:02,"""Health care is not a privilege for the few, but a right for all of us."" —President Obama"
621062534225723392,2015-07-14 21:03:41,"""We made progress, but our work is not done."" —President Obama #NAACP106"
621062060785299456,2015-07-14 21:01:48,"""I would not be here and so many others would not be here without the NAACP."" —President Obama"
621061331219709952,2015-07-14 20:58:54,"""Let's get something out of the way up front: I am not singing today."" —President Obama"
621060506262974464,2015-07-14 20:55:38,LIVE: The President is speaking about criminal justice reform at the @NAACP National Convention. http://t.co/vLXYuipYK5 #NAACP106
621037173584728064,2015-07-14 19:22:55,Tune in at 4:05 p.m. ET to watch President Obama deliver remarks at the @NAACP's National Convention: http://t.co/RD2DOysaor #NAACP106
621017831375679488,2015-07-14 18:06:03,Congratulations to @NASANewHorizons on completing a three-billion-mile journey. #PlutoFlyby http://t.co/cRaz9aSe7K
620942820015271937,2015-07-14 13:07:59,RT @WhiteHouse: Full video: Watch @POTUS speak on the historic deal to prevent Iran from obtaining a nuclear weapon. #IranDeal http://t.co/…
620698156532011008,2015-07-13 20:55:47,WATCH: Get the facts on why it's time to #FixOvertime protections for millions of workers. http://t.co/lkzOv8CrpR
620668105543389184,2015-07-13 18:56:22,"RT @WhiteHouse: BREAKING: @POTUS just granted clemency to 46 people whose sentences didn't fit their crimes. http://t.co/a0VbdMJAqn
https:/…"
620646674180866048,2015-07-13 17:31:12,Read the President's op-ed in @AARP on the importance of protecting Americans’ retirement savings: http://t.co/x3WUlMLiBw
620613956692897794,2015-07-13 15:21:12,LIVE: President Obama is speaking at the 2015 White House Conference on Aging. http://t.co/xXecgFFE51 #WHCOA
620604107338858496,2015-07-13 14:42:04,Tune in at 11:15 a.m. ET to watch the President deliver remarks at the @WhiteHouse Conference on Aging: http://t.co/gk6UKi6Nti #WHCOA
619997744187355136,2015-07-11 22:32:35,"""Too often, where people live determines what opportunities they have in life."" —President Obama http://t.co/pQyCEWlxBr"
619928299444301824,2015-07-11 17:56:38,"In the weekly address, the President discusses how to make it easier for communities to adopt the Fair Housing Act: http://t.co/pQyCEW3WJT"
619615841227685888,2015-07-10 21:15:03,The President just took steps to protect more than one million acres of public land: http://t.co/P6jNlpjiYO http://t.co/NJeEKCHW9a
619562314610532352,2015-07-10 17:42:21,The uninsured rate is now at the lowest level to date—thanks to #Obamacare: http://t.co/TGpu5VC5uf
619542555798016000,2015-07-10 16:23:50,"RT @ussoccer_wnt: We love you, NYC! #BestFansInTheWorld #USWNTParade http://t.co/jyBiXKRkqf"
619529831634464768,2015-07-10 15:33:16,"Be part of the movement working for lasting, progressive change: http://t.co/hUM9p5grKE #OFAction http://t.co/41TwFryRem"
619265463441199104,2015-07-09 22:02:46,"Everyone deserves the same benefits, no matter who they love. http://t.co/YT3vSPDXTk #LoveIsLove"
619222137929375745,2015-07-09 19:10:36,Read @VP Biden's thoughts on how marriage equality makes our country a better place: http://t.co/b9WqsoNQWa #LoveIsLove
619208947199791104,2015-07-09 18:18:12,RT @WhiteHouse: Great news: Federal marriage benefits will be available to same-sex couples nationwide → http://t.co/Ojfxqh4xKl http://t.co…
619161625744900096,2015-07-09 15:10:09,"Thanks to #Obamacare, women are saving more than a billion dollars in out-of-pocket contraceptive costs. http://t.co/5AOLbihj6C"
618864052828270592,2015-07-08 19:27:42,Add your name if you think it’s time to expand overtime protections for hard-working Americans: http://t.co/jJgPL9wETO #FixOvertime
618832244166127616,2015-07-08 17:21:19,"""You inspired a whole new generation of young women."" —President Obama to the @ussoccer_wnt #SheBelieves https://t.co/ypimzIrggd"
618801000669777921,2015-07-08 15:17:09,Add your name—because a hard day's work deserves a fair day's pay: http://t.co/vX3Cvdk75x #FixOvertime
618537408691351552,2015-07-07 21:49:44,RT @WhiteHouse: We're generating 20 times more solar electricity than when @POTUS took office → http://t.co/6lAkqSk2Kc #ActOnClimate http:/…
618504199429599233,2015-07-07 19:37:47,Expanding overtime protections will improve the lives of middle-class families. Read more: http://t.co/wrzwXklnSk #FixOvertime
618472259481698304,2015-07-07 17:30:51,Read how the Obama administration plans to help renters and low-income homeowners gain easier access to solar energy: http://t.co/ZmVniqyeFt
618435603722403840,2015-07-07 15:05:12,Add your name if you think it's time to #FixOvertime protections for hard-working Americans: http://t.co/YBynYdNqwa
618147962242252801,2015-07-06 20:02:13,Expanding overtime protections will benefit nearly five million Americans. Show your support—add your name today: http://t.co/24xgIGKH6A
618130661451431936,2015-07-06 18:53:28,ICYMI: Read why President Obama's plan to update overtime rules is a big deal for middle-class workers. http://t.co/qXJxxc6pKE
618072419509493760,2015-07-06 15:02:02,Because a hard day's work deserves a fair day's pay. http://t.co/IOLCpSls0e
617815599717199872,2015-07-05 22:01:32,"""Good luck to the U.S. Women’s National Team in the World Cup Final!"" —President Obama #SheBelieves http://t.co/UlONxdmVjl"
617373842839834624,2015-07-04 16:46:09,"""From my family to yours, have a safe and happy Fourth of July."" —President Obama http://t.co/vM9HOpGgXy"
617354975254040577,2015-07-04 15:31:10,Happy Fourth of July. http://t.co/NrN0dpCNIr
616706367722647552,2015-07-02 20:33:50,Updating overtime pay rules will benefit nearly five million American workers: http://t.co/9NGcgfGmrj #FixOvertime
616688150069551104,2015-07-02 19:21:27,"""Happy Fourth of July, everybody. God bless you. God bless America."" —President Obama"
616687551475269632,2015-07-02 19:19:04,"""If we're walking down that road together, we're going to get there faster."" —President Obama"
616687179230760960,2015-07-02 19:17:35,"""The last seven years—shoot, the last seven days—should remind us there's nothing America cannot do."" —President Obama"
616686764221145088,2015-07-02 19:15:56,"""When the playing field is level, American workers always win."" —President Obama"
616686426290290688,2015-07-02 19:14:36,"""No middle-class family should be priced out of the education that they need."" —President Obama"
616686154159628292,2015-07-02 19:13:31,"""In America, a hard day's work deserves a fair day's pay."" —President Obama"
616685679494475779,2015-07-02 19:11:38,"""This is an issue of basic fairness: If you work longer and you work harder, you should get paid for it."" —President Obama #FixOvertime"
616685329978904576,2015-07-02 19:10:14,"""Over the past couple of years, 17 states, almost 30 counties and cities have taken action to raise the minimum wage."" —President Obama"
616684952550273030,2015-07-02 19:08:44,"""We're stronger together than we are by ourselves."" —President Obama"
616684692495028224,2015-07-02 19:07:42,"""Folks forget sometimes—unions are what helped bring about the 40-hour work week."" —President Obama"
616684360624947200,2015-07-02 19:06:23,"""We need to boost the minimum wage. Give America a raise."" —President Obama #RaiseTheWage"
616683893224308738,2015-07-02 19:04:32,"""The bottom line is: Top-down economics doesn't work. Middle-class economics works."" —President Obama"
616683371402498049,2015-07-02 19:02:27,"""We've been talking about the middle class since before it was cool."" —President Obama"
616682965049974786,2015-07-02 19:00:50,"""Middle-class economics works."" —President Obama"
616682641983672320,2015-07-02 18:59:33,"""Not only are more people getting health care, businesses are able to start giving raises to their workers."" —President Obama"
616682298881253376,2015-07-02 18:58:12,"""The uninsured rate in America is now the lowest on record."" —President Obama #ACAWorks"
616682055221538817,2015-07-02 18:57:14,"""We put in place the toughest Wall Street reform in history that's protecting main street from another crisis."" —President Obama"
616681697946521600,2015-07-02 18:55:48,"""Today our high school graduation rate is at an all-time high."" —President Obama"
616681344748359680,2015-07-02 18:54:24,"""We've added nearly 900,000 new manufacturing jobs."" —President Obama"
616681035561074688,2015-07-02 18:53:10,"""And by the way, our teachers are underpaid."" —President Obama"
616680589769486338,2015-07-02 18:51:24,"""We've got to make folks feel like their hard work is getting them somewhere."" —President Obama #FixOvertime"
616680268548718592,2015-07-02 18:50:08,"""12.8 million new jobs, and that's good—but we've got more work to do."" —President Obama"
616679900615942147,2015-07-02 18:48:40,"""All told, we've now seen 64 straight months of private-sector job growth, which is a new record."" —President Obama"
616679584067624960,2015-07-02 18:47:24,"""This morning, we learned that our businesses created another 223,000 jobs last month."" —President Obama"
616679250112942085,2015-07-02 18:46:05,"""America has always done better economically when we're all in it together. When everyone gets a fair shot."" —President Obama"
616678856070664192,2015-07-02 18:44:31,"""The freedom to marry who you love—that's now open to all of us. That's a good thing."" —President Obama #LoveWins"
616678523739197440,2015-07-02 18:43:12,"""It's been a remarkable few weeks in America."" —President Obama"
616678015838384128,2015-07-02 18:41:10,"""No matter where you live, this is a special time of year to be an American."" —President Obama"
616676751993909248,2015-07-02 18:36:09,LIVE: President Obama is at @UWLaCrosse speaking about economic progress. http://t.co/k7fJ4bBc2x
616671169467576321,2015-07-02 18:13:58,Tune in at 2:30 p.m. ET to watch President Obama talk about the progress made on the economy: http://t.co/eueRH5rElV
616657740845465600,2015-07-02 17:20:37,"In the past two years, the U.S. economy has created 5.6 million jobs—the strongest two-year job growth since 2000: http://t.co/OstdgcpTxy"
616626393720291330,2015-07-02 15:16:03,"The economy added 223,000 jobs in June—marking 64 consecutive months of private-sector job growth."
616368975518175232,2015-07-01 22:13:10,Three of the world's biggest economies announced new goals to #ActOnClimate: http://t.co/PTYcxlKlwu
616320323588222976,2015-07-01 18:59:50,"“We want to educate people, we want to listen to folks, we want to hear good ideas from all sources."" —President Obama #ACAWorks"
616319407594209280,2015-07-01 18:56:12,"""I'm hoping that what we can do now is focus on how we can make it better."" —President Obama #ACAWorks"
616319062356811776,2015-07-01 18:54:49,"""This wasn't about politics—this was about people."" —President Obama"
616318748295692288,2015-07-01 18:53:34,"""The thing I've never lost sight of, though, is that this is about people."" —President Obama"
616318284275691525,2015-07-01 18:51:44,"""I'm feeling pretty good about how health care is going."" —President Obama #ACAWorks"
616317917412458497,2015-07-01 18:50:16,"""Not only has the law worked better than expected ... but it's ended up costing less than people expected."" —President Obama #ACAWorks"
616317528147496960,2015-07-01 18:48:43,"President Obama: #Obamacare has made health care stronger, more secure, and more reliable."
616316996917985280,2015-07-01 18:46:37,"""You're able to get free preventive care, including mammograms, as a consequence of this law."" —President Obama"
616316663219122176,2015-07-01 18:45:17,"""Everybody who has health insurance benefited and continues to benefit from this law."" —President Obama"
616314824968933376,2015-07-01 18:37:59,LIVE: The President is speaking about the benefits of #Obamacare and how to continue progress on health care reform. http://t.co/cYwxrmRJal
616304416644202497,2015-07-01 17:56:37,Tune in at 2:30 p.m. ET to watch the President discuss how we can build on the progress made under #Obamacare: http://t.co/ypZu1h1gmp
616281266975956992,2015-07-01 16:24:38,RT @WhiteHouse: BREAKING: Watch @POTUS announce that the U.S. has agreed to formally reestablish diplomatic relations with #Cuba. http://t.…
616024716671758336,2015-06-30 23:25:12,LAST CALL: Enter for your chance to fly to Hawaii and relax in paradise. http://t.co/PFoMloBIeE http://t.co/cgmVDjMdfe
616008935280021504,2015-06-30 22:22:29,Say you'll keep up the fight—show your support and chip in before midnight: http://t.co/ETrnnXfVwF http://t.co/YChVFtnzib
615976319231266816,2015-06-30 20:12:53,BUZZER BEATER: There's not a lot of time left on the clock. Chip in $5 now. http://t.co/glkmuDAMmY http://t.co/u4zDyut8li
615954536637698048,2015-06-30 18:46:20,"RT @WhiteHouse: ""To see people gathered in the evening…and to feel that they have the right to love—that was pretty cool."" —@POTUS http://t…"
615931303611883521,2015-06-30 17:14:00,TONIGHT: Don't miss your chance to see Hawaii. Enter before the deadline. http://t.co/rBwNcVI05c http://t.co/B2SF6XLc4g
615907800602947584,2015-06-30 15:40:37,"""Too many Americans are working long days for less pay than they deserve."" —President Obama on overtime pay http://t.co/Y4yThJ1K2g"
615890794789011456,2015-06-30 14:33:02,Don't miss your shot to chip in before tonight's deadline: http://t.co/UpRlqXpAvA http://t.co/8BhUWA0apv
615649710292905984,2015-06-29 22:35:03,Help break the silence on gun violence in America. Join the fight for common-sense reform: http://t.co/4CZJQzPkVE
615624336028925952,2015-06-29 20:54:14,You've never seen greens like this. Enter now for your chance to win a trip to Hawaii: http://t.co/5xu1velsHQ http://t.co/yTD0j0UplR
615613256732946432,2015-06-29 20:10:12,"RT @WhiteHouse: ""This was a true bipartisan achievement and it’s a reminder of what we can get done…when we work together"" —@POTUS http://t…"
615588770683965441,2015-06-29 18:32:54,Chip in—the deadline is quickly approaching: http://t.co/DwqB9iMdD7 http://t.co/o8FyZYYo5s
615559031244128256,2015-06-29 16:34:44,Organizing in paradise—the only thing missing is you: http://t.co/lK2k5bvys4 http://t.co/jI3VtkNiJR
615313545794859008,2015-06-29 00:19:15,Add your name if you agree that it's time to stand up and do something about gun violence in America: http://t.co/SasWr4rQ7K
615310932969955329,2015-06-29 00:08:53,"""For too long, we’ve been blind to the unique mayhem that gun violence inflicts upon this nation."" —President Obama"
615279580946034688,2015-06-28 22:04:18,Sign up for your chance to see firsthand how organizing is making a difference in Hawaii: http://t.co/LWqT05mUn6 http://t.co/MuoyB9HgMy
615254110925901824,2015-06-28 20:23:05,Better hurry—the deadline to chip in is right around the corner: http://t.co/F464WKR1jH http://t.co/261B8rX8ks
614860567023476736,2015-06-27 18:19:17,You could be organizing in paradise: http://t.co/eGdh54dKvD http://t.co/02a29XTEbT
614839584598331392,2015-06-27 16:55:54,"The President is acting where he can, but we need Congress to pass a comprehensive solution to fix our broken system. #ImmigrationAction"
614838252378296321,2015-06-27 16:50:37,"Over the past two years, the House’s failure to take #ImmigrationAction has cost the country $26.8 billion."
614837001775255552,2015-06-27 16:45:38,The bill would have put millions of people on a path to citizenship and grown the economy by a cumulative $1.2 trillion. #ImmigrationAction
614835498180214784,2015-06-27 16:39:40,"Two years ago today, the Senate passed a bill to fix our broken immigration system with a bipartisan majority. #ImmigrationAction"
614811546015784961,2015-06-27 15:04:29,"""The Affordable Care Act still stands. It is working, and it is here to stay."" —President Obama http://t.co/cx3VHdpaf1 #ACAWorks"
614795836556324865,2015-06-27 14:02:04,"In the weekly address, the President reaffirms how the Supreme Court ruling on #Obamacare is a victory for America: http://t.co/7YSXvqG6VC"
614505702296453120,2015-06-26 18:49:11,LIVE: President Obama is speaking in Charleston honoring the life of Reverend Clementa Pinckney. http://t.co/nTe0jAzOld
614482483707383808,2015-06-26 17:16:55,Watch the President's full statement on the Supreme Court's ruling on marriage equality. #LoveWins http://t.co/nRBI49pQT5
614476904435855360,2015-06-26 16:54:45,History. #LoveWins http://t.co/5B3C2pBEXA
614459251126173697,2015-06-26 15:44:36,Retweet to spread the word. #LoveWins http://t.co/JJ5iCP4ZWn
614457970164805632,2015-06-26 15:39:30,"This ruling is a victory for friends, families, and organizers who fought tirelessly for years for marriage equality. #LoveWins"
614455924535627776,2015-06-26 15:31:23,"""America should be very proud."" —President Obama #LoveWins"
614455519793643521,2015-06-26 15:29:46,"""Those countless, often anonymous heroes—they deserve our thanks."" —President Obama #LoveWins"
614455132260962308,2015-06-26 15:28:14,"""What a vindication of the belief that ordinary people can do extraordinary things."" —President Obama #LoveWins"
614454786474143744,2015-06-26 15:26:51,"""Today we can say in no uncertain terms that we've made our union a little more perfect."" —President Obama #LoveWins"
614454117428129792,2015-06-26 15:24:12,"""America is a place where you can write your own destiny."" —President Obama #LoveWins"
614453744315449344,2015-06-26 15:22:43,"""For all our differences, we are one people—stronger together than we could ever be alone."" —President Obama #LoveWins"
614453511313424384,2015-06-26 15:21:47,"""When all Americans are treated as equal, we are all more free."" —President Obama #LoveWins"
614453110140854272,2015-06-26 15:20:12,"""This ruling is a victory for America."" —President Obama #LoveWins"
